Wall time,Step,Value
1471819771.302049,10460,0.8500000238418579
1471819801.843547,10470,0.8399999737739563
1471819892.920823,10500,0.8600000143051147
1471819923.234705,10510,0.7699999809265137
1471819994.442529,10520,0.8399999737739563
1471820024.171654,10530,0.800000011920929
1471820054.611048,10540,0.8100000023841858
1471820085.08419,10550,0.8700000047683716
1471820115.835538,10560,0.8700000047683716
1471820146.383495,10570,0.800000011920929
1471820176.332022,10580,0.8799999952316284
1471820207.043877,10590,0.7799999713897705
1471820269.853234,10610,0.8199999928474426
1471820330.200575,10630,0.7799999713897705
1471820360.658877,10640,0.8299999833106995
1471820391.444957,10650,0.8299999833106995
1471820422.792511,10660,0.8500000238418579
1471820514.930142,10690,0.8100000023841858
1471820545.172416,10700,0.8100000023841858
1471820576.187841,10710,0.8899999856948853
1471820607.182019,10720,0.8500000238418579
1471820637.959527,10730,0.8299999833106995
1471820668.045587,10740,0.7799999713897705
1471820729.416729,10760,0.8700000047683716
1471820760.071303,10770,0.8999999761581421
1471820821.025962,10790,0.8700000047683716
1471820935.182134,10820,0.8299999833106995
1471820965.657007,10830,0.8600000143051147
1471820995.700942,10840,0.8500000238418579
1471821026.129326,10850,0.8299999833106995
1471821056.418253,10860,0.8100000023841858
1471821086.863585,10870,0.7900000214576721
1471821117.546596,10880,0.800000011920929
1471821148.171813,10890,0.800000011920929
1471821209.049377,10910,0.8700000047683716
1471821239.536989,10920,0.800000011920929
1471821391.97222,10970,0.8299999833106995
1471821422.701089,10980,0.7900000214576721
1471821453.057177,10990,0.8399999737739563
1471821483.472682,11000,0.8600000143051147
1471821544.831637,11020,0.7699999809265137
1471821575.272225,11030,0.8399999737739563
1471821606.630178,11040,0.8100000023841858
1471821698.483608,11070,0.7799999713897705
1471821759.89464,11090,0.8700000047683716
1471821812.790722,11100,0.75
1471821874.58323,11120,0.8700000047683716
1471821910.461166,11130,0.8299999833106995
1471821972.704587,11150,0.8899999856948853
1471822002.253654,11160,0.8199999928474426
1471822032.173129,11170,0.7900000214576721
1471822061.530431,11180,0.8299999833106995
1471822091.023932,11190,0.8299999833106995
1471822120.623142,11200,0.7699999809265137
1471822149.939849,11210,0.8199999928474426
1471822179.80703,11220,0.8399999737739563
1471822239.079295,11240,0.8299999833106995
1471822268.625656,11250,0.8399999737739563
1471822386.775995,11290,0.7799999713897705
1471822416.434538,11300,0.800000011920929
1471822475.685845,11320,0.800000011920929
1471822534.781512,11340,0.8100000023841858
1471822564.304359,11350,0.8999999761581421
1471822593.849414,11360,0.8299999833106995
1471822623.424922,11370,0.75
1471822704.690324,11390,0.8700000047683716
1471822734.275121,11400,0.7599999904632568
1471822793.412451,11420,0.9100000262260437
1471822852.435868,11440,0.8399999737739563
1471822881.98786,11450,0.7799999713897705
1471822911.543321,11460,0.8700000047683716
1471822940.906021,11470,0.7699999809265137
1471823000.123244,11490,0.8500000238418579
1471823094.098546,11520,0.8299999833106995
1471823124.017313,11530,0.7799999713897705
1471823153.688267,11540,0.8299999833106995
1471823183.279798,11550,0.8500000238418579
1471823214.514568,11560,0.8899999856948853
1471823244.119766,11570,0.8399999737739563
1471823273.670406,11580,0.8199999928474426
1471823303.387715,11590,0.7900000214576721
1471823332.984397,11600,0.800000011920929
1471823362.173335,11610,0.7900000214576721
1471823421.543557,11630,0.8399999737739563
1471823482.010074,11650,0.7599999904632568
1471823512.759551,11660,0.8600000143051147
1471823545.614357,11670,0.8899999856948853
1471823576.136849,11680,0.8100000023841858
1471823630.027675,11690,0.8100000023841858
1471823660.994173,11700,0.8299999833106995
1471823690.827562,11710,0.8700000047683716
1471823721.713087,11720,0.8100000023841858
1471823751.684315,11730,0.7799999713897705
1471823782.209772,11740,0.8199999928474426
1471823842.896074,11760,0.8399999737739563
1471823874.05203,11770,0.800000011920929
1471823903.746855,11780,0.7200000286102295
1471824023.648721,11820,0.7799999713897705
1471824083.198986,11840,0.8899999856948853
1471824113.150881,11850,0.7900000214576721
1471824144.129349,11860,0.800000011920929
1471824175.1356,11870,0.7699999809265137
1471824204.781038,11880,0.8700000047683716
1471824234.649315,11890,0.800000011920929
1471824294.233367,11910,0.8500000238418579
1471824360.737382,11930,0.8500000238418579
1471824392.695087,11940,0.7799999713897705
1471824424.413894,11950,0.8600000143051147
1471824454.791826,11960,0.8399999737739563
1471824484.421253,11970,0.8100000023841858
1471824588.947321,11990,0.8399999737739563
1471824649.190881,12010,0.8899999856948853
1471824678.423012,12020,0.8600000143051147
1471824707.906267,12030,0.8399999737739563
1471824742.677765,12040,0.7799999713897705
1471824772.556194,12050,0.800000011920929
1471824803.226321,12060,0.7900000214576721
1471824862.238616,12080,0.8299999833106995
1471824891.692193,12090,0.7799999713897705
1471824922.01537,12100,0.8299999833106995
1471824951.617406,12110,0.8299999833106995
1471825012.253522,12130,0.7900000214576721
1471825041.950452,12140,0.8700000047683716
1471825101.787834,12160,0.8100000023841858
1471825131.6602,12170,0.8799999952316284
1471825161.488771,12180,0.7400000095367432
1471825255.510368,12210,0.8299999833106995
1471825286.343675,12220,0.8399999737739563
1471825316.035598,12230,0.8899999856948853
1471825345.545042,12240,0.75
1471825375.64799,12250,0.8999999761581421
1471825456.767573,12270,0.8799999952316284
1471825486.456121,12280,0.8799999952316284
1471825546.060177,12300,0.8600000143051147
1471825606.145946,12320,0.8700000047683716
1471825666.154582,12340,0.8299999833106995
1471825725.486072,12360,0.8100000023841858
1471825785.436076,12380,0.8100000023841858
1471825852.359821,12400,0.75
1471825911.948039,12420,0.8199999928474426
1471825942.310936,12430,0.8299999833106995
1471825971.979102,12440,0.7599999904632568
1471826090.807161,12480,0.7599999904632568
1471826120.573342,12490,0.8299999833106995
1471826150.425899,12500,0.8199999928474426
1471826180.154199,12510,0.8399999737739563
1471826299.326872,12550,0.8500000238418579
1471826350.78352,12560,0.7099999785423279
1471826411.212023,12580,0.8500000238418579
1471826440.894436,12590,0.8100000023841858
1471826500.587819,12610,0.8799999952316284
1471826530.493173,12620,0.8100000023841858
1471826560.533339,12630,0.8700000047683716
1471826590.057503,12640,0.8299999833106995
1471826620.068747,12650,0.8600000143051147
1471826650.202789,12660,0.7900000214576721
1471826680.049999,12670,0.8700000047683716
1471826710.274923,12680,0.8299999833106995
1471826770.093562,12700,0.8700000047683716
1471826860.151735,12730,0.8700000047683716
1471826889.963146,12740,0.7799999713897705
1471826949.982474,12760,0.8600000143051147
1471826980.177492,12770,0.7900000214576721
1471827010.177816,12780,0.8500000238418579
1471827071.135095,12800,0.8700000047683716
1471827101.107696,12810,0.8999999761581421
1471827131.272908,12820,0.7699999809265137
1471827161.455754,12830,0.800000011920929
1471827243.844527,12850,0.8799999952316284
1471827274.110754,12860,0.800000011920929
1471827334.323013,12880,0.8899999856948853
1471827364.087355,12890,0.8600000143051147
1471827424.495294,12910,0.7900000214576721
1471827514.834298,12940,0.8100000023841858
1471827545.718485,12950,0.8600000143051147
1471827578.42192,12960,0.8100000023841858
1471827609.11977,12970,0.8799999952316284
1471827669.644559,12990,0.7400000095367432
1471827761.559712,13020,0.8899999856948853
1471827792.09508,13030,0.8700000047683716
1471827852.916027,13050,0.7900000214576721
1471827916.039417,13070,0.7900000214576721
1471827947.92745,13080,0.8500000238418579
1471828012.505225,13100,0.8299999833106995
1471828048.122663,13110,0.800000011920929
1471828081.302554,13120,0.8199999928474426
1471828112.611625,13130,0.8199999928474426
1471828143.82083,13140,0.8199999928474426
1471828195.502982,13150,0.8199999928474426
1471828225.64385,13160,0.8199999928474426
1471828256.189889,13170,0.8799999952316284
1471828286.242544,13180,0.8299999833106995
1471828409.249618,13220,0.8399999737739563
1471828439.874453,13230,0.8899999856948853
1471828470.123791,13240,0.800000011920929
1471828531.373197,13260,0.8399999737739563
1471828591.735381,13280,0.800000011920929
1471828622.12315,13290,0.8700000047683716
1471828653.43234,13300,0.9300000071525574
1471828685.910638,13310,0.7900000214576721
1471828716.162746,13320,0.7900000214576721
1471828747.351854,13330,0.8500000238418579
1471828808.858406,13350,0.8399999737739563
1471828839.581377,13360,0.8199999928474426
1471828870.692508,13370,0.8399999737739563
1471828901.764373,13380,0.8500000238418579
1471828963.455226,13400,0.8700000047683716
1471829055.67118,13430,0.8500000238418579
1471829130.910519,13440,0.8600000143051147
1471829161.198353,13450,0.8700000047683716
1471829222.691602,13470,0.8600000143051147
1471829284.123913,13490,0.8199999928474426
1471829314.873142,13500,0.8100000023841858
1471829345.055035,13510,0.7900000214576721
1471829375.516057,13520,0.8199999928474426
1471829406.025024,13530,0.8399999737739563
1471829436.724992,13540,0.8199999928474426
1471829467.479632,13550,0.8100000023841858
1471829498.26204,13560,0.8799999952316284
1471829621.332268,13600,0.8100000023841858
1471829682.776641,13620,0.8100000023841858
1471829774.853843,13650,0.8399999737739563
1471829805.797015,13660,0.800000011920929
1471829867.550006,13680,0.8399999737739563
1471829898.703019,13690,0.8799999952316284
1471829960.344227,13710,0.8799999952316284
1471829991.262091,13720,0.8500000238418579
1471830044.390315,13730,0.8799999952316284
1471830075.585466,13740,0.9300000071525574
1471830138.441326,13760,0.8500000238418579
1471830169.220606,13770,0.8700000047683716
1471830199.934898,13780,0.8799999952316284
1471830231.019057,13790,0.8299999833106995
1471830293.15971,13810,0.8399999737739563
1471830354.937626,13830,0.8899999856948853
1471830386.189563,13840,0.8199999928474426
1471830417.18816,13850,0.8100000023841858
1471830603.683374,13910,0.8199999928474426
1471830634.562071,13920,0.8899999856948853
1471830664.729306,13930,0.8899999856948853
1471830727.708179,13950,0.8600000143051147
1471830789.692381,13970,0.8199999928474426
1471830820.142367,13980,0.7900000214576721
1471830912.028007,14010,0.8700000047683716
1471830964.04663,14020,0.8299999833106995
1471830994.731949,14030,0.8500000238418579
1471831025.378394,14040,0.8899999856948853
1471831055.97271,14050,0.8299999833106995
1471831086.09708,14060,0.8399999737739563
1471831177.990374,14090,0.800000011920929
1471831208.786185,14100,0.8299999833106995
1471831270.082172,14120,0.7900000214576721
1471831300.715669,14130,0.8299999833106995
1471831331.67458,14140,0.8500000238418579
1471831362.238247,14150,0.8700000047683716
1471831422.988174,14170,0.8799999952316284
1471831453.652035,14180,0.8199999928474426
1471831484.318242,14190,0.8999999761581421
1471831514.751539,14200,0.800000011920929
1471831606.409748,14230,0.7900000214576721
1471831637.028955,14240,0.8500000238418579
1471831698.425002,14260,0.8399999737739563
1471831728.825877,14270,0.9100000262260437
1471831759.613832,14280,0.7699999809265137
1471831790.485476,14290,0.8299999833106995
1471831821.208718,14300,0.8199999928474426
1471831873.221121,14310,0.8600000143051147
1471831904.321788,14320,0.7599999904632568
1471831934.828032,14330,0.8100000023841858
1471831996.140554,14350,0.8799999952316284
1471832026.377271,14360,0.8700000047683716
1471832056.87198,14370,0.8100000023841858
1471832087.379964,14380,0.8299999833106995
1471832148.642797,14400,0.8600000143051147
1471832240.439557,14430,0.8700000047683716
1471832271.035898,14440,0.8799999952316284
1471832301.614828,14450,0.7599999904632568
1471832332.523438,14460,0.8199999928474426
1471832362.985513,14470,0.8199999928474426
1471832393.735183,14480,0.8899999856948853
1471832454.567002,14500,0.8299999833106995
1471832607.990716,14550,0.8600000143051147
1471832669.342299,14570,0.8500000238418579
1471832730.839715,14590,0.8899999856948853
1471832761.722173,14600,0.8600000143051147
